stopNo,x,y
09918,127.0221590521,37.6191883711
09920,127.0154198988,37.6190948303
09921,127.0184027943,37.6198639289
09929,127.0212864962,37.6181847236
09930,127.0214077974,37.6145524284
09934,127.0318418008,37.6231428162
09935,127.0152530558,37.6175332723
09936,127.0311295427,37.6239152351
09937,127.0304263922,37.6248327216
09938,127.029785532,37.6257429795
09939,127.0293295134,37.6271352675
09940,127.0284627093,37.626857045
09941,127.0269693692,37.6264897538
09942,127.0258843935,37.6275568794
09943,127.0240584476,37.6321924359
09944,127.026553857,37.6336246217
09945,127.0274879166,37.634811133
09946,127.0296336871,37.6256574148
09947,127.0301941441,37.6248255726
09948,127.0309176532,37.623820677
09949,127.0320253405,37.6231743045
09950,127.0247048513,37.6305370136
09978,127.0380214381,37.6138291792
09994,127.0360848139,37.6122204488
10001,127.0454312498,37.6891946492
10002,127.045813,37.688568
10003,127.0459462612,37.6840520197
10004,127.046067,37.682672
10005,127.0449209186,37.6777746252
10006,127.045103,37.677262
10007,127.0441473394,37.6732893619
10008,127.044333,37.67275
10009,127.0429813465,37.6663334805
10010,127.0430512462,37.6656765697
10011,127.0407623758,37.6589364195
10012,127.040517,37.658205
10013,127.0381736668,37.6545598452
10014,127.037977,37.653968
10015,127.0347686574,37.6488174173
10016,127.0344600639,37.6480714136
10017,127.0326524367,37.6452929962
10018,127.03242,37.644652
10019,127.0435774615,37.6699988428
10020,127.043757,37.669197
10103,127.0456109086,37.6826140348
10104,127.0459586654,37.6821047926
10105,127.0523135976,37.6435261063
10107,127.0451325639,37.6771834389
10108,127.0446529158,37.6770277354
10109,127.0446001847,37.6741632354
10110,127.0441500898,37.6741048347
10111,127.0438717524,37.6692472357
10113,127.043188402,37.6656756185
10114,127.0425798048,37.6651007798
10115,127.042425,37.661533
10116,127.0421039333,37.6622176747
10117,127.0401324698,37.6573444298
10118,127.0399173815,37.6578247776
10119,127.0373872846,37.6526308865
10120,127.0365880712,37.6521851028
10121,127.0382221679,37.6541047846
10122,127.0381420661,37.6548202673
10124,127.0340974005,37.6480246628
10126,127.0342217518,37.6473560254
10127,127.0321793259,37.643993768
10129,127.048374262,37.676134203
10130,127.0479104838,37.6759758029
10131,127.0468555403,37.6731864956
10132,127.046582,37.673315
10133,127.0463337031,37.6689552465
10134,127.0461540675,37.6699284798
10135,127.0464529545,37.6656806856
10136,127.0460316281,37.6662386176
10137,127.0495326124,37.6603720849
10138,127.048700747,37.6604976811
10139,127.0500065597,37.658932863
10140,127.0496686321,37.6586807038
10141,127.0498677517,37.656445044
10142,127.0495822895,37.656671335
10143,127.0503054543,37.6550860313
10144,127.0512466785,37.6542124806
10145,127.0508882517,37.6537900297
10146,127.0507133553,37.6532584683
10147,127.051465,37.651933
10148,127.0513898656,37.6514821482
10149,127.0523899949,37.6490406835
10150,127.0520286111,37.6492264659
10151,127.0530436187,37.6470625209
10152,127.0527729177,37.6472653853
10153,127.040487449,37.6869698964
10154,127.0440331542,37.6872443546
10155,127.043808,37.687443
10156,127.0465266987,37.6803096286
10157,127.0470845566,37.6803959104
10158,127.0490169573,37.6794237641
10159,127.0491191453,37.6796543968
10160,127.04939,37.67907
10161,127.0428106953,37.6711723253
10162,127.0428107756,37.6713119921
10163,127.0391794072,37.6705203068
10164,127.0395581981,37.6708391615
10165,127.0364774606,37.6693290489
10166,127.0367133828,37.6696083095
10167,127.0347266454,37.6681095192
10168,127.0346224327,37.6682708426
10172,127.027779564,37.6634077361
10173,127.03514,37.664078
10174,127.0348959433,37.6641158948
10175,127.03493,37.661672
10176,127.0346738125,37.6617551365
10177,127.0351171033,37.6595743964
10178,127.0348777558,37.6591608724
10179,127.0318158985,37.6686672058
10180,127.034428,37.666488
10181,127.0342826264,37.6663777789
10182,127.0374390076,37.6630996005
10183,127.037197641,37.6632312342
10184,127.0229753659,37.6618859481
10185,127.023732,37.661717
10186,127.028111025,37.6616802914
10187,127.028692,37.662028
10188,127.0274841055,37.6613704683
10189,127.0313834612,37.6619831294
10190,127.03202,37.662362
10191,127.0343340389,37.6623319258
10192,127.034113,37.662595
10193,127.037002395,37.6626546059
10194,127.036807,37.662933
10195,127.0404969177,37.6626723806
10196,127.0405809384,37.6629354664
10197,127.046309519,37.6628720833
10198,127.047821244,37.6623434486
10199,127.0481931566,37.662549644
10200,127.0150062055,37.6574593323
10201,127.014762,37.657732
10202,127.0189435714,37.6572118702
10203,127.018937,37.657448
10204,127.0231371776,37.6573507894
10205,127.022295,37.657531
10206,127.0242705926,37.6574046264
10207,127.0251,37.657656
10208,127.0277400677,37.6608342669
10209,127.0276286112,37.6598133715
10210,127.0289334878,37.6576477672
10211,127.0285379978,37.6578235739
10212,127.0317568572,37.6578002243
10213,127.0313205806,37.6580003804
10214,127.0349134832,37.6580029761
10215,127.0346143499,37.6581886864
10216,127.0376717716,37.6571614212
10217,127.0375891737,37.6574389797
10218,127.0136533178,37.6572562221
10219,127.013223,37.655025
10221,127.013138,37.65106
10222,127.0256814814,37.6469743334
10223,127.02539,37.647095
10224,127.027789,37.649556
10225,127.0279502557,37.6500735328
10226,127.02842575,37.6517710532
10227,127.0283111223,37.6513412658
10228,127.0410046287,37.6542705499
10229,127.0409927567,37.653291081
10231,127.0446158067,37.6510217496
10232,127.0445412495,37.6514245604
10234,127.0461227769,37.652335845
10235,127.0526463227,37.65254667
10236,127.0519925342,37.6527469996
10241,127.0486148196,37.6451811712
10242,127.0480754907,37.6453057413
10244,127.044235404,37.6440304124
10245,127.0440281367,37.6442125083
10246,127.0410384214,37.6415355739
10247,127.0407268539,37.6416284932
10248,127.0394443113,37.6398501948
10249,127.0394808042,37.6402899102
10250,127.0373582351,37.6376252025
10251,127.036931039,37.6375883927
10252,127.0336397512,37.6408990489
10253,127.033467,37.640778
10256,127.0372571163,37.6461539659
10257,127.0377286454,37.6463646689
10258,127.0348523274,37.6459816934
10259,127.0348557999,37.6461375793
10260,127.0399097927,37.6457638317
10261,127.0395258217,37.6461243931
10262,127.040517,37.643092
10263,127.0403424387,37.6432163298
10264,127.0367159557,37.6426101856
10265,127.0495735613,37.6537716668
10266,127.049917943,37.6535408453
10269,127.0442008606,37.6469310032
10270,127.0436305189,37.6483170767
10271,127.0429620263,37.6485443942
10272,127.0417158572,37.6513228702
10273,127.0414767297,37.6513229545
10276,127.0279900823,37.6565423713
10277,127.0278333324,37.6556242091
10278,127.0537656741,37.6457412104
10279,127.0539256842,37.6460538123
10280,127.0423552214,37.6344394033
10281,127.042773629,37.6342298893
10282,127.0434224643,37.6335421266
10283,127.0433169999,37.6333835749
10284,127.041158882,37.6339466227
10285,127.0412154818,37.6338519893
10286,127.040262,37.63362
10287,127.0400822024,37.6334072452
10292,127.052529,37.645154
10293,127.0527023636,37.6452469971
10294,127.0366488472,37.6651579099
10295,127.0381716917,37.6661972701
10296,127.04062859,37.6671777225
10297,127.0402847603,37.6560152868
10298,127.0405307222,37.6560503446
10299,127.0468345908,37.6614977323
10301,127.0384278157,37.6354839138
10302,127.0279037943,37.6591681347
10303,127.0494617013,37.6781990171
10304,127.04192,37.661947
10305,127.0385652526,37.6512951076
10306,127.0332340435,37.650980451
10309,127.0356911077,37.6653285072
10310,127.0355369032,37.6652321384
10311,127.0324449266,37.642384365
10312,127.03822395,37.6354686365
10313,127.0351770744,37.637736706
10314,127.034453,37.63859
10315,127.038349191,37.6432566421
10317,127.0410409003,37.6872120941
10320,127.031945,37.668748
10321,127.0299513375,37.6690677721
10325,127.013997,37.658907
10330,127.0384760994,37.6388467098
10331,127.0383504426,37.6390783287
10333,127.0329138828,37.6676604016
10334,127.03311,37.667697
10335,127.0500740655,37.6548140039
10336,127.031672,37.642758
10337,127.0325077203,37.6668576545
10340,127.0443522431,37.6899483575
10341,127.044267,37.690177
10500,127.0492185591,37.6533690331
10502,127.0302537587,37.6628827003
10503,127.0284574972,37.645868972
10504,127.0252305774,37.6506949897
10505,127.022498822,37.6527572122
10506,127.0180176318,37.6573958353
10507,127.0504072869,37.6548345868
10508,127.0275248668,37.6612533186
10509,127.0286428437,37.6445614593
10510,127.025211064,37.6499633172
10511,127.0233665374,37.6514369621
10512,127.0151682419,37.6572646786
10514,127.0276173556,37.6600260286
10515,127.0258093606,37.6497379178
10516,127.0226715612,37.6505864786
10517,127.0156518671,37.6556688049
10519,127.0276882672,37.6586933171
10520,127.0342478396,37.6474064783
10521,127.0265163993,37.6493746259
10522,127.0231778182,37.6495384245
10525,127.0373657316,37.6525912459
10526,127.0263788608,37.6482095603
10527,127.0229271728,37.6489176294
10528,127.0171019004,37.6526914381
10529,127.0478602057,37.6612378102
10530,127.0282806118,37.6515755538
10531,127.0377806894,37.6573821506
10532,127.0248567147,37.6476701439
10533,127.0202835758,37.6500958249
10535,127.0294951701,37.6506912973
10536,127.0355267033,37.6581010105
10537,127.0216739733,37.6495936762
10538,127.0464439042,37.6657095236
10539,127.0346494856,37.6581886761
10540,127.0462737888,37.6673955059
10541,127.0349113945,37.651121436
10542,127.0323860104,37.6580622671
10543,127.0463382564,37.6689858813
10546,127.0267063644,37.6481869597
10549,127.0457717409,37.6712739361
10550,127.0347140807,37.6459961514
10551,127.0301168678,37.6579159925
10553,127.0509355099,37.6532890093
10554,127.0468646417,37.6732378533
10555,127.0427155534,37.6713138288
10556,127.0371449268,37.6461540013
10557,127.028285241,37.657803811
10559,127.0490884146,37.6536565315
10560,127.0473813687,37.6746865772
10561,127.0398564343,37.6710237818
10562,127.0394918483,37.6461685574
10563,127.0274082286,37.6584636075
10564,127.0265443002,37.6577150088
10565,127.0313946417,37.6508502983
10567,127.0483538423,37.6761134866
10568,127.0409094029,37.6728138601
10569,127.040308972,37.6441949149
10570,127.0251961284,37.6594246503
10572,127.0492414111,37.677670178
10573,127.0425393678,37.6744514399
10575,127.0249781408,37.6583226778
10577,127.0471276197,37.6803652566
10578,127.0436465315,37.675670191
10579,127.0367556283,37.6426336013
10580,127.0274591801,37.6583221264
10582,127.0266535322,37.6493926166
10583,127.0249417458,37.6477818599
10584,127.0379917772,37.6512502397
10585,127.0457799763,37.6809875292
10586,127.0437721274,37.6771875559
10587,127.0355387087,37.642177155
10588,127.0293879937,37.6576773905
10589,127.0150413805,37.657655763
10590,127.0259102437,37.6497982681
10592,127.0465784214,37.6832489143
10593,127.0437151494,37.678620287
10594,127.0337768025,37.6407674519
10595,127.0315279122,37.6578065933
10597,127.0251555744,37.6500858758
10598,127.0232469679,37.6496014864
10599,127.0516851003,37.6523110123
10600,127.0489114044,37.6827010175
10604,127.0433756365,37.6796566489
10612,127.0325684045,37.657868485
10637,127.0227440715,37.6505188837
10638,127.0495039881,37.6838280147
10657,127.0381460822,37.6515935012
10667,127.0423594433,37.6790145516
10697,127.0234515159,37.6513747708
10698,127.0515734531,37.6842317103
10700,127.0505136573,37.6455815548
10701,127.0486325542,37.6469959833
10702,127.047867374,37.6486610411
10703,127.0463383955,37.6523291893
10704,127.0429967888,37.6531644042
10705,127.0315854369,37.6508570874
10706,127.0474971727,37.6488028481
10707,127.0483171871,37.646858824
10710,127.0472313815,37.6610588993
10711,127.0421935404,37.6592047886
10712,127.0150415696,37.6615467325
10713,127.0419690825,37.6589907288
10714,127.0473835119,37.6608616798
10722,127.0405825778,37.678435785
10726,127.0376989713,37.6571578082
10727,127.0241991891,37.6574064432
10734,127.0215380357,37.6497874333
10735,127.0466777586,37.6716952848
10736,127.0461708888,37.6513329248
10737,127.0509577365,37.6858016495
10740,127.0467520626,37.6636468356
10744,127.0389713981,37.6781182487
10745,127.0351189022,37.6513619627
10747,127.0264127549,37.6575159
10754,127.0204615261,37.6501841
10756,127.0380588132,37.6515854197
10757,127.0361868209,37.6777532993
10775,127.0331242114,37.6512012464
10777,127.0172526514,37.6527716123
10778,127.0390076255,37.6780200195
10779,127.0298771931,37.6509462068
10780,127.0160925096,37.6545604185
10781,127.0404396652,37.6783177932
10782,127.0284042411,37.6518341339
10783,127.031648971,37.6439470553
10784,127.0157596144,37.6560328264
10785,127.0313539323,37.6510629639
10786,127.0504502354,37.6864731679
10787,127.0423843417,37.6789379513
10789,127.0291719949,37.6444216622
10790,127.0152985919,37.6573106168
10791,127.0493865639,37.6879883235
10792,127.0433971197,37.6795575228
10793,127.027893609,37.6592095867
10797,127.0435711769,37.6786374607
10798,127.027803303,37.6601962887
10799,127.0466117182,37.6893500743
10800,127.0436280078,37.6769488243
10801,127.0277446887,37.6610685461
10802,127.0491450189,37.6879397664
10803,127.0434480274,37.6754801373
10804,127.0276624996,37.6625589484
10805,127.0425258468,37.674596518
10806,127.0282160499,37.6636518246
10807,127.0410739524,37.6731273774
10809,127.0397113391,37.6710355447
10810,127.0506753264,37.6856747197
10811,127.0427211398,37.6711714567
10812,127.0512457149,37.684132735
10813,127.046214526,37.670538485
10814,127.050685298,37.6820001335
10815,127.0460150954,37.6688364291
10816,127.0495741502,37.6802200817
10817,127.045932583,37.6673839252
10818,127.0475733049,37.6805570067
10819,127.0461208838,37.6657646161
10820,127.0493545745,37.6790685997
10821,127.0463759229,37.6639362299
10822,127.0485936182,37.6769856293
10823,127.0468821746,37.6614634724
10824,127.0478287807,37.6758541909
10825,127.0486565532,37.6605139187
10826,127.0470617037,37.6747299568
10828,127.046473053,37.6724630827
10830,127.0497471062,37.6556854855
10834,127.0159225084,37.6545703534
10836,127.0232739332,37.6488535848
10837,127.05106281,37.6538241953
10838,127.018487944,37.6572020306
10840,127.0382788602,37.6541534245
11101,127.0741781792,37.6227408373
11102,127.0736211764,37.6231160369
11103,127.0752002532,37.6195890997
11104,127.0748409839,37.6194253308
11105,127.0745342644,37.6174314251
11106,127.0745338498,37.6170160254
11107,127.0728139144,37.6178001416
11108,127.0735465403,37.6186521132
11109,127.0719631752,37.6213166942
11110,127.0723921996,37.6221490333
11111,127.0713043223,37.6229904068
11112,127.0782519594,37.6194735789
11113,127.0798059638,37.6192607834
11114,127.0796605295,37.6188544927
11115,127.0782639548,37.6190293364
11116,127.0776573254,37.6184782736
11117,127.0764977723,37.6178032176
11118,127.0832854305,37.6197810079
11119,127.0761376181,37.6267629268
11120,127.0742039968,37.6259198437
11121,127.0760165656,37.6302682172
11122,127.0777098924,37.6276242384
11123,127.0777958084,37.6274439652
11124,127.0784144592,37.6275048293
11125,127.0804798611,37.6275466907
11126,127.0802315101,37.6273269956
11127,127.08218124,37.6282997244
11128,127.0791634717,37.6265654006
11129,127.0795886481,37.6236852522
11130,127.0788883617,37.6213870578
11131,127.079046912,37.6213409964
11132,127.0794300566,37.6236970732
11133,127.0850407835,37.6282670614
11134,127.0851237034,37.6274614335
11135,127.086035,37.626095
11136,127.08596737,37.6251675653
11137,127.086747,37.623608
11138,127.0864770901,37.6231352496
11139,127.083590654,37.6202214222
11140,127.0883708703,37.6218480002
11141,127.0880402993,37.6220374749
11142,127.0913199521,37.6239065331
11143,127.0902613846,37.6235352001
11144,127.0949727932,37.6260067781
11145,127.0945526831,37.6261675083
11146,127.0962777688,37.6276474938
11147,127.0961867051,37.6281945254
11148,127.0985753415,37.6301893532
11149,127.098258,37.63046
11150,127.1032736039,37.633302178
11151,127.1035996118,37.6338984084
11152,127.1062793991,37.6355918609
11153,127.1054756331,37.6352934231
11154,127.1084328965,37.6384153875
11155,127.1082986159,37.6387780506
11156,127.1112874447,37.6408369424
11157,127.0797928224,37.6260432496
11158,127.0871773715,37.6223048363
11159,127.071801265,37.6284740985
11160,127.0714657343,37.6282913824
11161,127.0727862243,37.6265794185
